IMname,Category,Energy,Frequency
53,2,86541018.5,16
53,2,63856540.54,17
53,2,55048573.38,18
53,2,46835723.88,19
53,2,36351724.46,20
53,2,29624769.1,21
53,2,28010270.8,22
53,2,24538243.34,23
53,2,20783953.24,24
53,2,20478286.92,25
53,2,18586330.54,26
53,2,16575962.75,27
53,2,14521297.84,28
53,2,12622327.91,29
53,2,11879840.42,30
53,2,11443456.16,31
53,2,10049173.26,32
53,2,9433081.504,33
53,2,7883699.696,34
53,2,7370669.942,35
53,2,6944012.682,36
53,2,5989596.427,37
53,2,5457688.535,38
53,2,5121727.072,39
53,2,4785868.572,40
53,2,4412865.258,41
53,2,4067959.08,42
53,2,4072433.467,43
53,2,3588148.723,44
53,2,3302532.697,45
53,2,3172824.566,46
53,2,2969835.454,47
53,2,2867613.468,48
53,2,2566708.459,49
53,2,2433544.606,50
53,2,2186427.256,51
53,2,2210046.91,52
53,2,2102439.711,53
53,2,1889187.993,54
53,2,1865593.3,55
53,2,1795851.496,56
53,2,1696601.89,57
53,2,1663365.126,58
53,2,1532581.176,59
53,2,1441880.081,60
53,2,1385419.615,61
53,2,1280833.658,62
53,2,1216987.33,63
53,2,1161818.122,64
53,2,1062134.201,65
53,2,1043238.328,66
53,2,999317.6566,67
53,2,922938.518,68
53,2,893811.5927,69
53,2,859639.0087,70
53,2,799087.3836,71
53,2,795926.8438,72
53,2,741282.9295,73
53,2,694589.2784,74
53,2,670803.5147,75
53,2,635305.0076,76
53,2,638751.5875,77
53,2,600399.9211,78
53,2,566915.846,79
53,2,536538.1185,80
53,2,551813.4976,81
53,2,529250.4747,82
53,2,518166.716,83
53,2,489799.3683,84
53,2,465208.8445,85
53,2,454288.3639,86
53,2,447679.1607,87
53,2,422064.0362,88
53,2,415207.8799,89
53,2,355014.9254,90
54,2,1.06E+11,1
54,2,22866302410,2
54,2,11707131282,3
54,2,4412418952,4
54,2,2594599350,5
54,2,1272883890,6
54,2,916938364.8,7
54,2,616743453.8,8
54,2,393770401.6,9
54,2,282844833.8,10
54,2,203814695.8,11
54,2,194801407.4,12
54,2,144075945.2,13
54,2,108895153.5,14
54,2,95376969.09,15
54,2,77691777.58,16
54,2,64722410.42,17
54,2,56348104.23,18
54,2,49165375.22,19
54,2,39121254.05,20
54,2,34583035.83,21
54,2,27028148.93,22
54,2,27876190.24,23
54,2,22989940.07,24
54,2,22470364.9,25
54,2,20799649.77,26
54,2,18695325.03,27
54,2,14815659.57,28
54,2,13565483.35,29
54,2,11730394.59,30
54,2,10176699.49,31
54,2,10131910.52,32
54,2,9053084.249,33
54,2,8971844.164,34
54,2,7628278.942,35
54,2,7289118.954,36
54,2,6147744.85,37
54,2,6099444.137,38
54,2,5265866.881,39
54,2,4696168.474,40
54,2,4583737.352,41
54,2,4288601.589,42
54,2,3785539.788,43
54,2,3715734.194,44
54,2,3421253.615,45
54,2,3056432.316,46
54,2,3099740.759,47
54,2,2823935.283,48
54,2,2649791.238,49
54,2,2358195.08,50
54,2,2425817.137,51
54,2,2144445.373,52
54,2,2051325.18,53
54,2,1960236.977,54
54,2,1869117.245,55
54,2,1817051.522,56
54,2,1742968.674,57
54,2,1601809.051,58
54,2,1492488.808,59
54,2,1495523.554,60
54,2,1397072.566,61
54,2,1287157.718,62
54,2,1281459.013,63
54,2,1138215.504,64
54,2,1128077.814,65
54,2,1032184.398,66
54,2,1027017.152,67
54,2,963383.0715,68
54,2,911726.0153,69
54,2,881759.5986,70
54,2,824960.8798,71
54,2,824050.0379,72
54,2,793106.9516,73
54,2,708513.6275,74
54,2,743856.573,75
54,2,652505.4744,76
54,2,641706.3343,77
54,2,641772.2209,78
54,2,601643.937,79
54,2,610807.7317,80
54,2,561012.087,81
54,2,530874.9086,82
54,2,492933.6558,83
54,2,521727.2792,84
54,2,466443.8695,85
54,2,481932.9208,86
54,2,464014.8831,87
54,2,453946.14,88
54,2,463606.42,89
54,2,383198.6538,90
55,2,1.26E+11,1
55,2,23032919394,2
55,2,6300466963,3
55,2,3794829733,4
55,2,2278658845,5
55,2,1184464591,6
55,2,790363035.2,7
55,2,486147525.9,8
55,2,297650836.6,9
55,2,241947293.2,10
55,2,181764186.5,11
55,2,133322472.6,12
55,2,126035973.6,13
55,2,94440342.08,14
55,2,74893995.88,15
55,2,74517401.06,16
55,2,63745753.81,17
55,2,48334079.57,18
55,2,38396898.31,19
55,2,31151876.71,20
55,2,25804045.31,21
55,2,23604041.53,22
55,2,20135420.44,23
55,2,17397880.08,24
55,2,15715832.12,25
55,2,15341205.34,26
55,2,13742929.65,27
55,2,11540244.18,28
55,2,10486516.11,29
55,2,9559718.84,30
55,2,9045267.298,31
55,2,8552894.219,32
55,2,7540231.088,33
55,2,7117248.802,34
55,2,6550528.787,35
55,2,5379555.086,36
55,2,5051263.664,37
55,2,4548032.808,38
55,2,4217828.789,39
55,2,4061321.897,40
55,2,3740495.597,41
55,2,3696665.887,42
55,2,3149864.935,43
55,2,2859619.011,44
55,2,2834301.879,45
55,2,2731919.833,46
55,2,2446129.827,47
55,2,2433010.163,48
55,2,2104346.877,49
55,2,1959382.434,50
55,2,1965157.732,51
55,2,1773555.589,52
55,2,1668049.764,53
55,2,1602809.883,54
55,2,1615665.552,55
55,2,1531340.198,56
55,2,1419507.462,57
55,2,1335690.514,58
55,2,1304033.994,59
55,2,1237737.33,60
55,2,1146497.711,61
55,2,1156355.086,62
55,2,1042194.811,63
55,2,1024855.736,64
55,2,910448.34,65
55,2,929462.2335,66
55,2,841621.4485,67
55,2,814826.8394,68
55,2,759664.973,69
55,2,748948.3189,70
55,2,707192.1024,71
55,2,676112.8936,72
55,2,648504.7822,73
55,2,619289.3522,74
55,2,597010.2525,75
55,2,563426.6719,76
55,2,525455.8382,77
55,2,509577.5854,78
55,2,468975.7831,79
55,2,474714.9277,80
55,2,468917.8171,81
55,2,448162.7849,82
55,2,442256.4589,83
55,2,429611.4712,84
55,2,401021.236,85
55,2,379602.508,86
55,2,379050.7899,87
55,2,372070.1869,88
55,2,354310.8795,89
55,2,314073.4105,90
56,2,1.05E+11,1
56,2,20719906654,2
56,2,11568153156,3
56,2,4842327712,4
56,2,2869216218,5
56,2,1428726071,6
56,2,970610335.4,7
56,2,647104231.6,8
56,2,367503240.5,9
56,2,288073942.4,10
56,2,214694948.5,11
56,2,186366904.9,12
56,2,166562772.7,13
56,2,118632826.7,14
56,2,103542658.8,15
56,2,81417202.4,16
56,2,70699231.34,17
56,2,60650527.97,18
56,2,50109206.59,19
56,2,39803624.36,20
56,2,33458698.43,21
56,2,34283385.21,22
56,2,25372728.41,23
56,2,23044208.5,24
56,2,21678889.81,25
56,2,18835083.15,26
56,2,18899461.27,27
56,2,17035945.46,28
56,2,14757071.41,29
56,2,11892613.95,30
56,2,11188396.06,31
56,2,10324596.86,32
56,2,9324028.82,33
56,2,8390241.871,34
56,2,8799293.76,35
56,2,7218750.701,36
56,2,6491750.616,37
56,2,6030361.433,38
56,2,5278215.291,39
56,2,4939431.964,40
56,2,5014732.548,41
56,2,4658427.219,42
56,2,4110168.634,43
56,2,3558420.943,44
56,2,3303277.874,45
56,2,3233253.71,46
56,2,2979193.212,47
56,2,2876359.523,48
56,2,2542906.103,49
56,2,2423241.625,50
56,2,2246865.227,51
56,2,2155307.148,52
56,2,1921996.108,53
56,2,1943914.236,54
56,2,1828937.593,55
56,2,1788556.344,56
56,2,1688839.616,57
56,2,1523797.15,58
56,2,1463688.791,59
56,2,1512262.336,60
56,2,1400994.479,61
56,2,1333474.153,62
56,2,1245425.507,63
56,2,1156170.532,64
56,2,1082855.36,65
56,2,1073691.126,66
56,2,1004852.658,67
56,2,957177.881,68
56,2,916922.1811,69
56,2,916041.6597,70
56,2,814985.5257,71
56,2,754614.0658,72
56,2,771543.7608,73
56,2,711454.3869,74
56,2,668667.8007,75
56,2,646470.9945,76
56,2,623646.9764,77
56,2,611694.8445,78
56,2,591684.2397,79
56,2,576895.8663,80
56,2,540721.5251,81
56,2,516488.1138,82
56,2,515360.6136,83
56,2,475492.4891,84
56,2,451904.2244,85
56,2,456304.3241,86
56,2,441568.6643,87
56,2,452665.4869,88
56,2,423148.201,89
56,2,363020.3166,90
57,2,1.19E+11,1
57,2,19046611391,2
57,2,8728252820,3
57,2,4467012701,4
57,2,2641363647,5
57,2,1263978994,6
57,2,876059223.5,7
57,2,601814605.7,8
57,2,361151468.8,9
57,2,280293047,10
57,2,198737200.3,11
57,2,171713812.4,12
57,2,143446898.5,13
57,2,107183722.6,14
57,2,101643564.3,15
57,2,75140581.15,16
57,2,61995642.64,17
57,2,57422208.1,18
57,2,46708485.84,19
57,2,36605726.37,20
57,2,30523569.49,21
57,2,26959111.51,22
57,2,23785557.65,23
57,2,21615106.68,24
57,2,21006077.92,25
57,2,17142882.07,26
57,2,16419992.03,27
57,2,14142189.72,28
57,2,12816279.02,29
57,2,11084024.09,30
57,2,10137466.4,31
57,2,9624078.795,32
57,2,8842375.964,33
57,2,8197659.485,34
57,2,7097193.242,35
57,2,6467434.658,36
57,2,5743607.655,37
57,2,5241813.534,38
57,2,5156315.352,39
57,2,4760732.277,40
57,2,4319298.172,41
57,2,4114648.631,42
57,2,3713801.794,43
57,2,3618423.328,44
57,2,3287420.714,45
57,2,3179107.825,46
57,2,2850464.092,47
57,2,2670971.296,48
57,2,2480274.905,49
57,2,2331001.432,50
57,2,2324391.471,51
57,2,2101804.478,52
57,2,1940639.723,53
57,2,1897659.937,54
57,2,1816847.574,55
57,2,1738893.886,56
57,2,1724001.916,57
57,2,1648444.54,58
57,2,1493260.513,59
57,2,1425053.587,60
57,2,1356620.219,61
57,2,1294403.339,62
57,2,1251397.127,63
57,2,1133434.278,64
57,2,1074216.893,65
57,2,1066144.221,66
57,2,994544.2431,67
57,2,1000973.32,68
57,2,924327.8353,69
57,2,921458.3129,70
57,2,851346.3068,71
57,2,785160.7198,72
57,2,764056.455,73
57,2,679828.3078,74
57,2,680095.7783,75
57,2,612140.6871,76
57,2,597902.7049,77
57,2,572799.9628,78
57,2,553519.1124,79
57,2,531886.6505,80
57,2,508907.4276,81
57,2,490656.3266,82
57,2,466772.2011,83
57,2,459129.4298,84
57,2,430741.0129,85
57,2,416153.8996,86
57,2,416931.5424,87
57,2,426473.4683,88
57,2,397624.7758,89
57,2,350638.3728,90
58,2,1.24E+11,1
58,2,18348185555,2
58,2,7811982481,3
58,2,4652360338,4
58,2,2369203763,5
58,2,1048064046,6
58,2,826356732.8,7
58,2,603314752.8,8
58,2,369379451.1,9
58,2,269300205.4,10
58,2,216196925.5,11
58,2,155976993.6,12
58,2,143669729,13
58,2,117398345,14
58,2,88213706.18,15
58,2,73230194.92,16
58,2,65296768.65,17
58,2,53086211.62,18
58,2,48367597.81,19
58,2,36177812.83,20
58,2,30337171.6,21
58,2,26755819.91,22
58,2,21355352.35,23
58,2,19640561.47,24
58,2,18561429.45,25
58,2,16766127.91,26
58,2,14994280.96,27
58,2,13120183.92,28
58,2,11870423.89,29
58,2,10256391.1,30
58,2,10683450.59,31
58,2,8699627.635,32
58,2,8264220.011,33
58,2,7709884.219,34
58,2,6844448.155,35
58,2,5914043.373,36
58,2,5480889.327,37
58,2,5084365.171,38
58,2,4767765.054,39
58,2,4418396.364,40
58,2,4091962.034,41
58,2,3770102.7,42
58,2,3892488.658,43
58,2,3274509.493,44
58,2,3052408.934,45
58,2,2908810.698,46
58,2,2655795.178,47
58,2,2373822.652,48
58,2,2251925.121,49
58,2,2209044.216,50
58,2,2000597.805,51
58,2,1947251.31,52
58,2,1859168.116,53
58,2,1794783.139,54
58,2,1738575.434,55
58,2,1653403.544,56
58,2,1580051.939,57
58,2,1460150.149,58
58,2,1364766.524,59
58,2,1349308.051,60
58,2,1275626.401,61
58,2,1212130.255,62
58,2,1115889.546,63
58,2,1100368.865,64
58,2,1001995.095,65
58,2,972796.9062,66
58,2,885938.9394,67
58,2,859527.1527,68
58,2,828074.7332,69
58,2,786736.8753,70
58,2,747193.0019,71
58,2,709159.1246,72
58,2,715385.2998,73
58,2,657741.8165,74
58,2,625449.1795,75
58,2,598912.6172,76
58,2,563838.5265,77
58,2,535090.6146,78
58,2,539756.5316,79
58,2,501613.058,80
58,2,499632.8195,81
58,2,470226.6568,82
58,2,453488.5681,83
58,2,434496.3258,84
58,2,428877.3687,85
58,2,412899.0416,86
58,2,411311.3706,87
58,2,381109.7421,88
58,2,385234.4205,89
58,2,334754.7634,90
59,2,1.18E+11,1
59,2,20827604629,2
59,2,9051715853,3
59,2,3922358947,4
59,2,2461654987,5
59,2,1151172025,6
59,2,1016892845,7
59,2,549208934.4,8
59,2,367945265.8,9
59,2,274504867.7,10
59,2,219538798.8,11
59,2,191886782.8,12
59,2,162627511.1,13
59,2,108485827.6,14
59,2,95428043.07,15
59,2,75223374.44,16
59,2,62922964.75,17
59,2,52625180.78,18
59,2,44515656.22,19
59,2,39936896.49,20
59,2,30410397.08,21
59,2,27590669.71,22
59,2,25034706.87,23
59,2,21363612.32,24
59,2,20764817.28,25
59,2,19200116.48,26
59,2,16380035.99,27
59,2,14466047.66,28
59,2,12439152.8,29
59,2,11245327.46,30
59,2,9963104.729,31
59,2,8859722.515,32
59,2,8804252.888,33
59,2,7911415.536,34
59,2,7405794.692,35
59,2,6550271.952,36
59,2,6014232.691,37
59,2,5267986.166,38
59,2,5104487.034,39
59,2,4803529.097,40
59,2,4287056.087,41
59,2,4123306.396,42
59,2,3773103.615,43
59,2,3536943.735,44
59,2,3188643.474,45
59,2,3025216.711,46
59,2,2903925.965,47
59,2,2570538.933,48
59,2,2439234.626,49
59,2,2314206.699,50
59,2,2208801.444,51
59,2,2027285.232,52
59,2,1999252.468,53
59,2,1831045.136,54
59,2,1822784.119,55
59,2,1714951.313,56
59,2,1679107.672,57
59,2,1571823.441,58
59,2,1510840.996,59
59,2,1420209.836,60
59,2,1343506.156,61
59,2,1293896.7,62
59,2,1193576.257,63
59,2,1134567.65,64
59,2,1069501.431,65
59,2,1020504.057,66
59,2,983278.6997,67
59,2,908388.0159,68
59,2,871595.426,69
59,2,811989.7685,70
59,2,808551.3257,71
59,2,746144.4874,72
59,2,745057.5582,73
59,2,693472.698,74
59,2,651060.7668,75
59,2,644222.5286,76
59,2,599099.2716,77
59,2,580987.2725,78
59,2,562254.9932,79
59,2,556717.3116,80
59,2,525892.9386,81
59,2,502669.4472,82
59,2,484511.824,83
59,2,467280.0572,84
59,2,454809.7393,85
59,2,435520.6599,86
59,2,430358.7994,87
59,2,411816.6896,88
59,2,381576.2052,89
59,2,344623.8862,90
60,2,1.24E+11,1
60,2,19771546340,2
60,2,8569507919,3
60,2,4107938471,4
60,2,2141456776,5
60,2,1139237856,6
60,2,821411374.1,7
60,2,562522116,8
60,2,331357596.5,9
60,2,248380708.2,10
60,2,201482499.2,11
60,2,162290639.7,12
60,2,136751850.8,13
60,2,96226267.42,14
60,2,90581304.14,15
60,2,73677101.77,16
60,2,60397543.45,17
60,2,49281864.4,18
60,2,39458797.54,19
60,2,32803296.41,20
60,2,28610189.73,21
60,2,24830191.89,22
60,2,21051905.8,23
60,2,19854619.54,24
60,2,18153936.09,25
60,2,16081951.37,26
60,2,15610329.92,27
60,2,13448085.49,28
60,2,11691979.62,29
60,2,9945620.249,30
60,2,9205528.171,31
60,2,8164291.165,32
60,2,7854660.167,33
60,2,7142424.644,34
60,2,6783963.722,35
60,2,6081720.609,36
60,2,5157475.912,37
60,2,5007430.41,38
60,2,4674919.598,39
60,2,4385285.648,40
60,2,3997642.599,41
60,2,3762027.387,42
60,2,3469365.498,43
60,2,3205402.571,44
60,2,2832106.823,45
60,2,2932405.359,46
60,2,2668569.027,47
60,2,2351412.812,48
60,2,2177166.322,49
60,2,2186930.904,50
60,2,2032657.716,51
60,2,1888578.07,52
60,2,1823547.209,53
60,2,1708593.677,54
60,2,1675301.765,55
60,2,1620420.305,56
60,2,1506910.479,57
60,2,1490071.827,58
60,2,1325981.448,59
60,2,1226842.829,60
60,2,1193424.85,61
60,2,1185851.299,62
60,2,1117404.122,63
60,2,1049431.319,64
60,2,1002277.389,65
60,2,921569.8463,66
60,2,919926.7736,67
60,2,861998.0213,68
60,2,785707.8798,69
60,2,752543.1304,70
60,2,739263.1896,71
60,2,684333.8191,72
60,2,693693.7703,73
60,2,623313.9246,74
60,2,619626.8325,75
60,2,570415.5037,76
60,2,550140.9661,77
60,2,562612.3353,78
60,2,507692.9403,79
60,2,502192.8943,80
60,2,485075.1388,81
60,2,477728.8112,82
60,2,457293.0982,83
60,2,437607.7125,84
60,2,429920.817,85
60,2,408211.327,86
60,2,395509.8666,87
60,2,405115.9932,88
60,2,377309.9621,89
60,2,330469.6327,90
